Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Class_Label,Cluster
150169,1496.077,562.82343677778,342.794874916188,1.64186654457827,0.79312192199031,151971,437.265490512726,0.779026275516821,0.988142474551066,0.84310615546109,0.776914147385393,0.0037479335733592,0.0008422941170072,0.603595592407573,0.991023409628894,BOMBAY,1,5
150467,1474.074,525.886935574051,366.711413621585,1.43406208817029,0.716760063133614,152958,437.699137053828,0.787200092078141,0.983714483714484,0.870186925914115,0.83230654242445,0.0034950317051184,0.0010345800900008,0.692734180562542,0.993423825524457,BOMBAY,1,5
150648,1489.751,511.942836573099,379.284531415142,1.34975933414157,0.671645344808845,153091,437.962316798218,0.781426037160375,0.984042170996336,0.852993777698501,0.855490663234787,0.0033982717100333,0.0011227910936231,0.731864274881895,0.987840636346587,BOMBAY,1,5
150664,1500.495,582.438202502345,332.04517800384,1.75409324117819,0.821578695004664,152581,437.985573698471,0.778818518288775,0.987436181438056,0.840911423437193,0.751986342614103,0.0038658087034881,0.0007625352674286,0.565483459478136,0.991910714268659,BOMBAY,1,5
150738,1465.681,532.787062971513,361.850790969113,1.47239435775336,0.73398482026791,152131,438.093120802289,0.729789397240378,0.990843417843832,0.881766706275545,0.822266813985521,0.0035345238955771,0.0009966937529596,0.676122713381899,0.995519268332401,BOMBAY,1,5
151012,1488.97,557.4054505619,349.673779508244,1.59407277075735,0.778758424106387,153816,438.491106100849,0.739037663456268,0.981770427003693,0.85595203383124,0.786664546711595,0.0036911334898014,0.0008719625364177,0.618841109052959,0.986477761366601,BOMBAY,1,5
151014,1456.767,532.740751081054,362.552358259679,1.46941742053013,0.732709244187348,152434,438.494009775089,0.810269617706237,0.990684492960888,0.894225160769255,0.823090797700915,0.0035277573674033,0.0009987791212426,0.677478461259928,0.995498653009285,BOMBAY,1,5
151091,1464.044,536.354183976266,361.57219682187,1.48339443322989,0.738613139323664,153478,438.605786616616,0.761159893401041,0.984447282346656,0.885809230365031,0.817754013523319,0.0035498751346954,0.0009792274453579,0.668721626633497,0.991977938328569,BOMBAY,1,5
151590,1499.481,569.230520165339,341.291088065029,1.6678739646928,0.800325550380278,153708,439.329469289739,0.791175411401819,0.986220626122258,0.847224454087331,0.77179535131414,0.0037550664302746,0.000821875474224,0.595668064310117,0.9934992560618,BOMBAY,1,5
151876,1469.108,541.212360065557,359.478361783294,1.50554920018195,0.747546528319113,153869,439.743708421391,0.725471463782792,0.987047423457617,0.88428359288744,0.812516011955317,0.0035635147097998,0.0009580452709069,0.660182269683772,0.99393688809671,BOMBAY,1,5
152063,1455.551,524.784869022384,371.247487016079,1.41357150519824,0.706785460838315,153860,440.014346233237,0.764450678168894,0.988320551150396,0.901941903488793,0.838466145285277,0.0034511016422297,0.001052154798824,0.703025476789551,0.993776781418119,BOMBAY,1,5
152089,1489.976,553.259694375283,353.388846151182,1.56558335216555,0.769423025415166,154964,440.051961839992,0.800788736547251,0.981447303889936,0.860892892631449,0.795380481017834,0.0036377364199599,0.0008980710708347,0.632630109584161,0.99043516764363,BOMBAY,1,5
152533,1504.648,548.894234916866,354.891811006068,1.54665229767018,0.762865060593545,154915,440.693825095257,0.774908555171713,0.98462382596908,0.846649880905755,0.802875667225769,0.0035985277606607,0.0009223543575449,0.644609337023224,0.996986512206619,BOMBAY,1,5
152816,1455.529,537.150888045215,365.627394098595,1.46912101422129,0.732581691549296,154914,441.102453255759,0.811642234969195,0.986457001949469,0.906435625563431,0.821189098022357,0.0035150173283243,0.0009860068532577,0.674351534710773,0.990704010615973,BOMBAY,1,5
152869,1475.473,537.207401954258,365.400917226257,1.47018624373517,0.733039629411235,154271,441.178938713216,0.761098913135477,0.990912096246216,0.882402551738863,0.821245085433096,0.0035141683529967,0.000986037565208,0.674443490348014,0.991557541686387,BOMBAY,1,5
152884,1469.576,523.194340084579,374.40057922384,1.39741861823291,0.698504995141392,154335,441.200583133444,0.776127889208714,0.990598373667671,0.889585712918609,0.843282408334386,0.0034221654331688,0.0010675123928238,0.711125220206241,0.99373962261118,BOMBAY,1,5
152952,1477.762,522.955434552826,375.903920641404,1.39119441388243,0.695209888634588,155498,441.298691190369,0.785735201195925,0.983626799058509,0.880148665580852,0.843855254258366,0.0034190820293479,0.0010694515605987,0.712091690139451,0.990657981494104,BOMBAY,1,5
153075,1456.617,522.36634580959,374.794498920627,1.393740696072,0.696565118508677,154335,441.476095967081,0.801406223823086,0.99183594129653,0.906616009183355,0.845146513569627,0.0034124863355191,0.0010739367415133,0.714272629398896,0.995510831683592,BOMBAY,1,5
153237,1527.853,573.819136747119,342.73557504323,1.67423278623686,0.802026458607232,155159,441.709642317872,0.66214826465708,0.987612706965113,0.824917206565344,0.769771543036796,0.0037446513358204,0.0008110330600027,0.592548228469249,0.992063671529785,BOMBAY,1,5
153261,1457.451,542.088238891352,362.133827202838,1.49692792600598,0.744130001597011,154519,441.744231276036,0.836477060614992,0.991858606384975,0.9066790770193,0.814893590348808,0.0035370266335946,0.0009621032906241,0.664051563591571,0.994037329848156,BOMBAY,1,5
153287,1484.785,534.754205384857,368.381092221336,1.45163315022574,0.72487608387318,155347,441.781699591347,0.789707685491433,0.986739364133199,0.873751724262889,0.826139738860775,0.0034885815847714,0.0010024037872609,0.68250686812495,0.990749595026925,BOMBAY,1,5
153644,1506.502,559.493068128568,354.490224650835,1.5783032343971,0.773667513029982,157005,442.295847381919,0.763957119274449,0.978593038438266,0.850718826775553,0.790529628653561,0.0036414898605124,0.0008772663570878,0.624937093779136,0.986340236406337,BOMBAY,1,5
153885,1491.351,573.371413866822,343.844524535733,1.66753102915046,0.800233162467356,156047,442.642595489375,0.779038333029585,0.986145199843637,0.869453606698605,0.771999762778876,0.0037259733818554,0.00081637214557,0.59598363373064,0.993821202111687,BOMBAY,1,5
153971,1476.91,543.483365738947,362.892462816762,1.49764302493483,0.744416234798808,155410,442.766265587632,0.815295494379226,0.990740621581623,0.887034951078169,0.814682276403484,0.003529777462892,0.0009591359327547,0.663707211485963,0.9939964758809,BOMBAY,1,5
154029,1525.752,567.699017349752,350.482312922798,1.61976509631971,0.786670195883653,157183,442.849651502643,0.784461420932009,0.979934216804616,0.831465940931875,0.780078242111539,0.0036856632020577,0.0008418758826445,0.608522063815829,0.985662799309318,BOMBAY,1,5
154160,1479.127,540.380922337189,365.061014705752,1.48024823404589,0.737302847524985,155782,443.037930900248,0.813286063982443,0.989588014019592,0.885463443867911,0.819862272309826,0.0035053251319226,0.0009769485146152,0.672174145557031,0.994984591932101,BOMBAY,1,5
154364,1481.35,556.152885177894,353.852824186526,1.57170678644839,0.771482129933754,155283,443.330970137998,0.813058317883027,0.994081773278466,0.883976102065668,0.7971386680772,0.0036028665050004,0.0008973532500929,0.635430056143892,0.99870973155464,BOMBAY,1,5
154568,1481.09,526.797016408824,375.037697679571,1.40465083821764,0.702259870005605,156202,443.623815806393,0.759383720473215,0.989539186438074,0.885455117202749,0.842115277779243,0.0034081893820766,0.0010572791496637,0.709158141069212,0.996119577281733,BOMBAY,1,5
154706,1468.379,532.954871601016,371.069677994301,1.4362662950035,0.717799646814194,156085,443.821807719943,0.77123172944625,0.991165070314252,0.901655615377953,0.832756826833549,0.0034449528240728,0.0010219645903662,0.693483932637881,0.996027598574264,BOMBAY,1,5
154721,1475.51,538.886141475619,367.796960177163,1.4651729073999,0.730873170727844,155903,443.843323258297,0.803895793499044,0.992418362699884,0.893048022886317,0.823630984539576,0.0034829541010956,0.0009886856225744,0.678367998693631,0.993926412932997,BOMBAY,1,5
154727,1478.08,550.008240163874,358.911524662229,1.53243404675146,0.757739956909396,156062,443.851929181611,0.76818091549995,0.991445707475234,0.889979673899557,0.806991417163797,0.0035547011198037,0.0009299476832139,0.651235147376033,0.997974912280236,BOMBAY,1,5
154772,1499.695,571.553244277391,347.198470054271,1.64618595291636,0.794346606968307,156330,443.916468288518,0.706824741514742,0.990033902641847,0.864761550711136,0.776684364463291,0.0036928723818093,0.0008289385019616,0.603238602001746,0.993042912872176,BOMBAY,1,5
154875,1532.26,580.328841624045,343.316665050121,1.69036024376889,0.806239061022598,157383,444.064155827577,0.808147483328289,0.984064352566669,0.828946027521985,0.765194014112529,0.0037470788805426,0.0007924262514545,0.585521879233645,0.989742906513401,BOMBAY,1,5
155088,1485.027,526.915088385173,375.687936922104,1.4025339559796,0.701168897532558,156676,444.36941221678,0.719168649054714,0.989864433608211,0.883729514641688,0.843341597179597,0.0033975232666948,0.0010601230824073,0.711225049533434,0.997517282313914,BOMBAY,1,5
155247,1508.453,569.647855305777,350.82705121301,1.623728424978,0.787850499911988,157360,444.59714304244,0.799624002060263,0.986572191154042,0.857372430792649,0.780477164798221,0.0036693002460967,0.0008398540420628,0.60914460477147,0.989085409689425,BOMBAY,1,5
155333,1491.933,564.318425198127,352.081927521188,1.60280429379372,0.781499003576148,156942,444.7202696104,0.741977549558156,0.989747804921563,0.876950244742359,0.788066187018903,0.0036329590312305,0.0008643527914351,0.621048315122512,0.995418906131716,BOMBAY,1,5
155439,1530.105,571.898425014843,351.391485338507,1.62752499385099,0.788971426920858,158204,444.871983377341,0.655324333667799,0.982522565801118,0.83430988464316,0.777886358693495,0.0036792466820736,0.000831004340235,0.605107187041425,0.984827070868783,BOMBAY,1,5
155524,1523.825,559.756284674918,360.262950606048,1.55374368564204,0.765356314579364,159126,444.993603274689,0.817506123779187,0.977363850030793,0.841660785056973,0.794977413309655,0.0035991633746233,0.0008867485409895,0.63198908767251,0.981949054365837,BOMBAY,1,5
155913,1510.721,574.977216452959,347.172105269745,1.65617343019599,0.797134712346457,157587,445.549769541286,0.772772331208676,0.989377296350587,0.858467107530767,0.774899868711126,0.0036878080497005,0.000820220123038,0.60046980652852,0.994482139207464,BOMBAY,1,5
155917,1507.244,553.869676827373,361.739402817235,1.53112896331951,0.757260593175372,158297,445.555484868577,0.787658499621116,0.984964970909114,0.862454527785592,0.804441014754172,0.0035523366716097,0.0009176365482209,0.647125346218721,0.99083236049365,BOMBAY,1,5
156041,1480.302,540.349230865174,370.242782517474,1.45944568369722,0.728362821062606,157801,445.732623665825,0.803076622200264,0.988846711998023,0.894845249888593,0.824897303827276,0.0034628670084476,0.0009890428597518,0.680455561861509,0.993087932706543,BOMBAY,1,5
156138,1492.597,544.809614643156,365.689489101847,1.48981480430634,0.741254239930747,157649,445.871142860646,0.769956802177644,0.990415416526588,0.880710851308362,0.818398080497692,0.0034892826515208,0.0009655490086348,0.669775418162307,0.997841333538678,BOMBAY,1,5
156182,1527.693,552.804506233715,360.970971484941,1.53143756673735,0.757374082818931,157988,445.933962124245,0.793829576355181,0.988568752057118,0.840947079411093,0.806675700171867,0.0035394892256067,0.0009245198841651,0.650725685247771,0.996545760029339,BOMBAY,1,5
156208,1462.0,518.872729865934,385.17032677896,1.3471253982753,0.67004399251978,157666,445.971078438939,0.810796221322537,0.990752603605089,0.918371485254265,0.859499936630257,0.0033216783382793,0.0011182032059619,0.738740141067416,0.995175606757394,BOMBAY,1,5
156250,1509.428,568.1211215528,352.357227248043,1.61234417125456,0.784431886579511,157716,446.031029038193,0.791620224946803,0.990704811179589,0.861797214818704,0.785098480090112,0.0036359751779379,0.0008521130544875,0.616379623439803,0.993816093133246,BOMBAY,1,5
156343,1506.752,555.707554122327,359.747509589968,1.54471549992302,0.762177247138975,158163,446.163748126772,0.746377745633005,0.988492883923547,0.865375811761636,0.802875082077,0.0035544127599081,0.0009110443932041,0.644608397420149,0.99573658287544,BOMBAY,1,5
156513,1500.447,569.203187407907,352.826739918185,1.61326544450655,0.784711791407142,157878,446.406250925247,0.791232957044422,0.991354083532855,0.873612744319723,0.784265198791552,0.0036367789730431,0.0008486887510521,0.615071902035552,0.992274245440873,BOMBAY,1,5
156593,1478.855,555.821985418761,360.032810298849,1.54380925715463,0.761854310448048,157868,446.520324317621,0.802588283532366,0.991923632401753,0.899768987878207,0.803351317564757,0.0035494689125233,0.0009119377224967,0.645373339433031,0.996333335737514,BOMBAY,1,5
156645,1504.799,569.848845999833,352.32023455883,1.61741730988965,0.785966071755477,158624,446.594456397568,0.776065793059031,0.987523956021787,0.869299466732638,0.783706871624864,0.0036378361645748,0.0008465205738887,0.614196460632032,0.993411987099205,BOMBAY,1,5
156910,1480.479,541.919378920008,370.567043983637,1.4624057581978,0.729665037882958,158236,446.972053896431,0.765541602021799,0.991620111731844,0.89961354027982,0.824794372157724,0.003453695614811,0.0009859311262905,0.680285756343054,0.994853807296026,BOMBAY,1,5
156974,1473.74,550.854918230331,366.741733039155,1.50202409108297,0.746158557868048,158564,447.063199441933,0.689189782496071,0.989972503216367,0.908230007400155,0.811580662433154,0.0035092111956778,0.0009391090615327,0.658663171635437,0.989327951705544,BOMBAY,1,5
157119,1483.123,530.002227939827,379.431894146039,1.3968309889517,0.698196446049586,158406,447.269632357535,0.773870856523667,0.991875307753494,0.897602865878628,0.843901419237647,0.0033732535717502,0.0010553478280195,0.712169605391314,0.994780574200088,BOMBAY,1,5
157128,1534.971,588.057742455667,343.052517781283,1.71419159450854,0.812209858635548,158837,447.282442294739,0.811301465348989,0.989240542191051,0.838036813804188,0.760609732688724,0.0037425394739045,0.0007726693153142,0.578527165460812,0.991706404227776,BOMBAY,1,5
157188,1515.306,587.423156623852,342.814934919298,1.71352848662249,0.812047665199473,158675,447.367832502328,0.802651197941134,0.9906286434536,0.860257695802549,0.761576773843108,0.0037370738009507,0.0007754721405469,0.579999182457277,0.993845121358299,BOMBAY,1,5
157309,1514.284,571.243772825254,354.813796857018,1.60998184931194,0.783711500474194,160099,447.539986529409,0.801309120546061,0.982573282781279,0.862082376890083,0.783448341705273,0.0036313483197099,0.0008438963992229,0.613791304120743,0.988192858899903,BOMBAY,1,5
157321,1562.231,587.410449609748,346.314839697246,1.69617464305968,0.807723175375494,160654,447.557056046802,0.803330337629445,0.979253551109839,0.810039243589834,0.761915380198193,0.0037338336878722,0.000776178652786,0.580515046582557,0.984654901927943,BOMBAY,1,5
157579,1512.321,558.993799539155,362.314853023464,1.54283986669173,0.761508089143779,159950,447.923893334372,0.710932953156088,0.985176617693029,0.865805297112314,0.801303867240834,0.0035473876565986,0.0009021471224185,0.642087887655116,0.990638790994195,BOMBAY,1,5
157613,1470.934,516.20642743891,389.932857406604,1.32383413614368,0.655285112694373,158756,447.972213830661,0.770723716381418,0.9928002721157,0.915409734168255,0.867816032538021,0.0032751513354793,0.001145834283227,0.753104666330032,0.996985665376794,BOMBAY,1,5
157916,1508.395,574.518054246108,350.860919432322,1.63745239901798,0.791858369270184,159638,448.402604749792,0.768320569832729,0.989213094626593,0.872179411432098,0.780484793185818,0.0036381244094715,0.0008327508639983,0.609156512394309,0.997464792597484,BOMBAY,1,5
158001,1493.196,552.687707308469,365.11896216327,1.51371953960946,0.750716628818674,159353,448.52326729803,0.77962045553231,0.991515691577818,0.890504388281047,0.811531107652623,0.0034980013247287,0.0009358805462305,0.658582738687893,0.996909560001376,BOMBAY,1,5
158083,1508.225,582.502519494124,348.177758682959,1.67300324322133,0.801699363014624,159942,448.639640413516,0.771287080405933,0.988377036675795,0.873298597221066,0.770193476249919,0.0036847891265608,0.0007998190513501,0.593197990857935,0.992422162577702,BOMBAY,1,5
158140,1564.995,536.765265232666,378.408316611788,1.41848168147778,0.709228036743735,160990,448.72051613941,0.829286710646376,0.982297037083049,0.811382599423147,0.835971597277086,0.0033942409588508,0.0010225593437964,0.698848511454002,0.991303811625517,BOMBAY,1,5
158438,1527.5,569.152897914191,357.262876143637,1.59309275023964,0.778447399063779,160009,449.143103018125,0.72223108586745,0.990181802273622,0.853309887157846,0.789143136517668,0.0035922751985899,0.0008593547803965,0.622746889912943,0.992093555554592,BOMBAY,1,5
158935,1504.266,546.700545539855,372.920602666756,1.46599716301647,0.731231333546274,160484,449.847004038577,0.706377777777778,0.990347947458937,0.882632939737293,0.822839866739774,0.0034397744080275,0.0009726823255607,0.67706544629633,0.992576023446898,BOMBAY,1,5
159048,1511.124,564.008016854171,362.618892590956,1.55537405352563,0.765923127674339,161042,450.006892292816,0.79735298541134,0.987618136883546,0.875261589284907,0.797873219609163,0.0035461496960299,0.0008864870198323,0.636601674569491,0.990153727056353,BOMBAY,1,5
159120,1527.535,582.19646564784,351.60626491211,1.65581937453069,0.797036901207715,161525,450.108738371362,0.732232591529074,0.985110663983904,0.856943707919397,0.773121729398516,0.0036588515940663,0.0008063360488448,0.597717208468152,0.989711734271964,BOMBAY,1,5
159200,1537.846,577.679931365684,354.211380768829,1.63089037430646,0.789957191581301,162095,450.221873659908,0.803066989507668,0.982140103026003,0.845915986821441,0.779362150586651,0.0036286427849603,0.0008258120624716,0.607405361767049,0.990611557808013,BOMBAY,1,5
159247,1521.882,550.01034401868,369.773752525689,1.48742397279934,0.740275836334604,161350,450.288327386399,0.780163629237703,0.986966222497676,0.864010783133225,0.818690652427268,0.0034538191866639,0.0009571030221875,0.670254384371785,0.996952439188453,BOMBAY,1,5
159369,1510.578,570.150631545841,358.579132612194,1.59002735990904,0.777470024689718,160867,450.460778542259,0.809086478418472,0.990687959618816,0.877662213575447,0.790073278215848,0.0035775504115972,0.0008598743979898,0.624215784950738,0.992520176558771,BOMBAY,1,5
159402,1508.083,529.684598791852,384.024369779012,1.37929944158664,0.688742832941462,161419,450.507413823429,0.781190884587111,0.987504568854968,0.880750992921937,0.850520129999973,0.0033229482615767,0.0010726097235558,0.72338449153517,0.997763825226894,BOMBAY,1,5
159596,1509.379,536.514072261108,379.888315238465,1.41229422106422,0.706144498550843,161161,450.781475197854,0.765492498369211,0.990289213891698,0.880309238471096,0.840204383266334,0.0033617012472813,0.0010334242528461,0.70594340565996,0.996999792211958,BOMBAY,1,5
159638,1502.314,561.587376012613,363.626789138821,1.54440594803981,0.762067018632375,161375,450.840786134564,0.762905615292712,0.989236250968242,0.888842297561771,0.802797223355745,0.0035178803042672,0.0009013309166983,0.644483381827693,0.995343968307503,BOMBAY,1,5
159689,1538.969,566.597099197248,362.481034339334,1.56310826090513,0.768582277815678,161935,450.912796069499,0.779761904761905,0.986130237440949,0.847276423406817,0.795826164144416,0.0035481285448418,0.0008779139723835,0.633339283536815,0.989977866052129,BOMBAY,1,5
159694,1511.595,569.373514991299,358.792506249972,1.58691584989407,0.776470878202177,160650,450.919855248066,0.813312961548256,0.994049175225646,0.87826903225719,0.791957903512525,0.0035654033025116,0.0008651607617513,0.627197320935955,0.995309369604365,BOMBAY,1,5
159806,1560.008,600.075887921253,347.04663963615,1.7290929212004,0.815797311011738,164335,451.077951895177,0.772009661835749,0.972440441780509,0.825181141446491,0.751701511383459,0.0037550272700727,0.0007395619380078,0.565055162216177,0.977032881075734,BOMBAY,1,5
160141,1531.84,560.197911445388,367.032833038153,1.52628828001106,0.755469148694981,162846,451.55049987065,0.79339387543784,0.983389214349754,0.857601611749022,0.806055307677936,0.0034981541981465,0.0009109154750384,0.649725159035773,0.991667895464622,BOMBAY,1,5
160250,1511.116,552.843086177555,369.983054465176,1.49423893744731,0.743049004643849,161847,451.70414769383,0.819035352683523,0.990132656150562,0.881885687308271,0.817056700151547,0.003449878852902,0.0009484018448067,0.667581651262534,0.997526497241852,BOMBAY,1,5
160273,1550.026,599.079538616074,343.574712193773,1.7436659840035,0.81920252571801,163513,451.736562117058,0.808871325904393,0.98018506173821,0.8382860982514,0.754051061668054,0.0037378693767264,0.0007454300672358,0.568593003602719,0.991436279124438,BOMBAY,1,5
160359,1496.093,534.152761746741,384.125253455073,1.39056923996072,0.69487560225273,162102,451.857743271249,0.7572962711096,0.989247510826517,0.900297452919591,0.845933552404788,0.0033309808725842,0.0010521966258376,0.715603575084185,0.99509631951799,BOMBAY,1,5
160568,1505.45,542.669525722128,380.311227413741,1.42690903293201,0.713342556494833,162914,452.152106286187,0.805809407667254,0.985599764292817,0.890299623924744,0.83319973732542,0.0033796866481623,0.0010047376951469,0.694221802279149,0.990591360530458,BOMBAY,1,5
160641,1514.903,544.892439411717,376.790162726948,1.446142955188,0.722381658526164,161945,452.254876928709,0.778638941398866,0.991947883540708,0.879623071202935,0.829989268004851,0.0033919885920264,0.0009929423933334,0.688882185003228,0.996222118796935,BOMBAY,1,5
160687,1513.858,579.796193416419,355.708464839576,1.62997581088745,0.789690029487849,162673,452.319624518834,0.788833688427212,0.987791458939099,0.881090109547427,0.780135553932434,0.0036082333568765,0.0008244316641144,0.608611482509465,0.99202199471878,BOMBAY,1,5
161008,1496.088,505.596521362688,407.860715574109,1.23963034942212,0.590971969344663,163019,452.771192346332,0.814059782388869,0.987664014624062,0.903947151051419,0.895518804453044,0.0031401950298288,0.0012457624142067,0.801953929129009,0.994126429386633,BOMBAY,1,5
161473,1556.283,605.285003033599,343.018474467556,1.76458426611902,0.823920278311367,163971,453.424535073943,0.800064412238325,0.984765598794909,0.837785098040897,0.749109151559093,0.0037485214434215,0.0007281488586512,0.561164520949584,0.990222084371854,BOMBAY,1,5
161534,1532.14,578.556589943331,357.226904898702,1.61957731069386,0.786614012928562,163293,453.510172564243,0.792175055906469,0.989227952208607,0.86472279890598,0.783864846494384,0.0035816397163651,0.0008341159259613,0.614444097569664,0.995139719113592,BOMBAY,1,5
161579,1502.815,558.604120774132,368.791025331246,1.51469011555365,0.751088927948938,162975,453.573337398444,0.801960492356561,0.991434269059672,0.899049776826455,0.811976354148386,0.0034571579275409,0.0009269845814981,0.659305599696105,0.998643674988859,BOMBAY,1,5
161603,1533.725,575.490821828561,361.954692044615,1.58995265008921,0.777446118105406,163875,453.607021713549,0.826351745226578,0.986135774218154,0.863305065872775,0.788208959218953,0.0035611394703598,0.0008478796534517,0.621273363393025,0.987795230556577,BOMBAY,1,5
162012,1528.138,588.943911352949,353.589588215391,1.66561440433079,0.799715569316413,163383,454.180674535623,0.852268602540835,0.99160867409706,0.871830175371351,0.771178147494993,0.0036351869698105,0.0007930952967593,0.59471573517381,0.990567094987675,BOMBAY,1,5
162019,1575.185,596.692001483178,350.252185150539,1.70360679185119,0.809594246387111,164165,454.190486248277,0.715631625441696,0.986927786068894,0.820564409604171,0.761180785261593,0.0036828520203382,0.0007626324815598,0.579396187851456,0.987063280796426,BOMBAY,1,5
162230,1486.167,543.407255290307,381.837177838175,1.42313867488463,0.71151371254436,163470,454.486139879299,0.782834863005105,0.992414510307702,0.923008721890998,0.836363768526603,0.0033496101540424,0.0010110086477958,0.699504353304021,0.995491698437115,BOMBAY,1,5
162310,1574.43,595.509951244094,352.595920252166,1.6889303506921,0.805871311336521,165976,454.598185770648,0.796883361727407,0.977912469272666,0.822826800746163,0.763376304326965,0.0036689664915537,0.0007685607620911,0.582743382007895,0.984212984538094,BOMBAY,1,5
162374,1557.833,580.9771110747,357.478270320809,1.62520958421702,0.788288932680301,164508,454.687802603971,0.787153383750242,0.987027986480901,0.840784224885925,0.78262601733635,0.0035780181006485,0.0008280173202384,0.612503483011757,0.995446530957012,BOMBAY,1,5
162493,1517.497,546.682708142478,379.535298418381,1.4404001694194,0.719732473737402,163687,454.854386966478,0.726706380086046,0.992705590547814,0.886724766297678,0.832026292750297,0.0033643462065595,0.0009945546342818,0.692267751827803,0.997142587016354,BOMBAY,1,5
162787,1570.975,603.266097943047,347.039186106755,1.73832270848363,0.817965569708994,165512,455.265687010127,0.81406117948282,0.983535936971338,0.828878807569231,0.754668111737828,0.0037058616347929,0.0007414689352436,0.569523958873939,0.990016430736063,BOMBAY,1,5
162820,1525.029,551.629982495055,377.151883874219,1.46262024950941,0.729759001343075,164278,455.311830149162,0.733863080133594,0.991124800642813,0.879754323427113,0.825393551107864,0.0033879743428022,0.0009699830850567,0.68127451421045,0.996445899958891,BOMBAY,1,5
162866,1518.137,572.20559914227,363.592591378194,1.57375483634947,0.772164248537165,164395,455.37614308705,0.811566615673631,0.990699230511877,0.888011038206432,0.795826087283405,0.0035133520755852,0.0008693088896026,0.633339161200814,0.996720567989299,BOMBAY,1,5
163117,1524.028,560.180104044806,371.85703451325,1.50643944326094,0.74789510570362,165192,455.726908157249,0.731154889172774,0.98743885902465,0.882517238298917,0.813536405285821,0.0034342226993189,0.0009279320726306,0.661841482725376,0.997024114763813,BOMBAY,1,5
163329,1542.364,581.815291476068,360.546996159756,1.61370167460297,0.78484412655601,165504,456.022961704835,0.731066370651532,0.986858323665893,0.862778684980038,0.783793359139638,0.0035622289457234,0.0008292928271474,0.614332029831398,0.991348625301167,BOMBAY,1,5
163401,1564.022,572.728507076668,367.594899885047,1.55804258235293,0.766846132586893,166883,456.123464480036,0.687674126945382,0.979135082662704,0.839419122914335,0.796404332670972,0.0035050489720177,0.000869777781038,0.634259861097097,0.988203871866534,BOMBAY,1,5
163479,1560.254,607.251920370978,344.151019352033,1.764492580944,0.82390002360712,165102,456.232317502563,0.810972100960394,0.990169713268162,0.843881035658225,0.751306504265718,0.0037145561226272,0.0007300544992174,0.564461463351973,0.995988064313352,BOMBAY,1,5
163558,1524.86,574.771657307105,363.956450833513,1.57923195478688,0.773972506463512,164798,456.342539610098,0.799528763051895,0.992475636840253,0.88393780986315,0.793954492725222,0.0035141763613342,0.0008613620985655,0.630363736518565,0.995490555848977,BOMBAY,1,5
163850,1525.584,558.56009883282,377.423676693978,1.4799286142446,0.737169137437915,166547,456.749711992089,0.781488476800977,0.983806372975797,0.884675620198495,0.817727068128432,0.0034089722235753,0.0009402356649112,0.668677557949922,0.98959505171329,BOMBAY,1,5
164103,1561.374,590.137594096823,356.308901535396,1.65625273899647,0.797156611889885,166245,457.102208493543,0.727658498949105,0.987115401966976,0.845887287435533,0.774568868457052,0.0035961414117768,0.0007984664546207,0.599956931982838,0.993680311876493,BOMBAY,1,5
164154,1532.775,589.430265980389,356.9019466787,1.6515187755785,0.795842826197148,165847,457.173232184974,0.748809415199343,0.989791796052989,0.878020219501545,0.775618862096546,0.0035907152185166,0.0008015934748334,0.60158461923994,0.993528293774003,BOMBAY,1,5
164201,1560.469,570.612444193175,368.330017007762,1.54918800490037,0.763760737605622,166229,457.238675622544,0.806868661058259,0.987799962702056,0.84737446119226,0.801312134489221,0.0034750850737399,0.0008837961014568,0.642101136879671,0.99473537918688,BOMBAY,1,5
164326,1532.137,575.688180445437,366.351800071543,1.57140808461433,0.771382371566451,165918,457.412681752649,0.842464138136106,0.990404898805434,0.879672360724517,0.794549371152154,0.0035033298470445,0.000861279965215,0.631308703198283,0.992043600093173,BOMBAY,1,5
164455,1536.579,561.529050835118,374.285807074304,1.50026808450058,0.745462526131071,166145,457.592186700583,0.70084038627085,0.989828162147522,0.875280310469616,0.814903852294093,0.0034144845145183,0.0009288175088536,0.664068288483753,0.996280459141097,BOMBAY,1,5
164498,1591.267,616.793456313193,345.411974734636,1.78567479250552,0.828484235372716,168989,457.652006037169,0.793909266409266,0.973424305724041,0.816364993188424,0.741985832295835,0.0037495498809298,0.0007010376606106,0.550542975327743,0.983090713233738,BOMBAY,1,5
164571,1551.378,588.470002920905,360.203285587206,1.63371636647227,0.790779319664226,166960,457.753541894119,0.774477276898533,0.98569118351701,0.859266568907016,0.777870646969314,0.003575781899125,0.0008075702636055,0.605082743416459,0.988533580989413,BOMBAY,1,5
164596,1550.902,583.920422168014,360.617230482261,1.61922496433996,0.786508532007704,166206,457.788309271031,0.816059812787562,0.99031322575599,0.859924710313382,0.783990920494487,0.0035475978891833,0.0008267196929735,0.614641763417793,0.995243287452026,BOMBAY,1,5
164670,1590.236,632.843507113095,337.234088181149,1.87657039810624,0.846186402657681,167485,457.891205234976,0.824574493122287,0.983192524703705,0.818278589365901,0.723545710887963,0.0038431013974196,0.0006497188987496,0.523518395744368,0.98241912431795,BOMBAY,1,5
